ref;traduction;code;paragraphe;nb_mots;mots
Luc 17:22;SKN;60-1204E;158;2;verrez viendront
Luc 17:33;SKN;60-1204E;158;2;quiconque sauver
Luc 18:2;SKN;60-1204E;158;2;certain juge
Luc 19:3;SKN;60-1204E;158;2;foule taille
Luc 24:17;SKN;60-1204E;158;2;marchant tenez
Luc 1:67;SKN;60-1204M;325;2;fut prophetisa
Luc 10:3;SKN;60-1205;207;2;loups milieu
Luc 10:3;SKN;60-1206;69;2;loups milieu
Luc 3:16;SKN;60-1206;82;2;duquel puissant
Luc 7:49;SKN;60-1206;84;2;memes table
Luc 1:52;SKN;60-1207;278;2;descendre eleve
Luc 8:50;SKN;60-1208;235;2;crains sauvee
Luc 1:15;SKN;60-1210;139;2;rempli vin
Luc 8:50;SKN;60-1210;139;2;crains repondit
Luc 19:3;SKN;60-1210;139;2;foule taille
Luc 24:5;SKN;60-1210;139;2;dirent vivant
Luc 3:16;SKN;60-1211E;85;2;delier digne
Luc 2:27;SKN;60-1211M;23;2;egard selon
Luc 24:33;SKN;60-1211M;89;2;jerusalem levant
Luc 18:2;SKN;60-1211M;214;2;certain juge
Luc 7:49;SKN;60-1211M;271;2;mirent peches
Luc 24:33;SKN;60-1211M;328;2;onze retournerent
Luc 24:24;SKN;60-1218;176;2;alles sepulcre
Luc 2:7;SKN;60-1225;46;2;creche lhotellerie
Luc 2:7;SKN;60-1225;79;2;creche premier
Luc 7:40;SKN;60-1225;136;2;maitre simon
Luc 24:5;SKN;60-1225;149;2;cherchez visage
Luc 17:17;SKN;60-1231;128;2;dix rendus
Luc 17:22;SKN;60-1231;128;2;disciples viendront
Luc 24:5;SKN;60-1231;128;2;dirent vivant
Luc 10:3;SKN;61-0101;52;2;loups milieu
Luc 18:40;SKN;61-0101;66;2;amene ordonna
Luc 2:7;SKN;61-0101;149;2;creche premier
Luc 3:16;SKN;61-0108;316;2;digne puissant
Luc 18:2;SKN;61-0112;112;2;certain juge
Luc 3:16;SKN;61-0117;14;2;puissant repondait
Luc 24:1;SKN;61-0117;22;2;apportant premier
Luc 1:15;SKN;61-0117;47;2;rempli ventre
Luc 10:6;SKN;61-0117;76;2;retournera sinon
Luc 1:52;SKN;61-0118;32;2;descendre eleve
Luc 7:40;SKN;61-0118;43;2;maitre simon
Luc 19:3;SKN;61-0119E;20;2;foule taille
Luc 1:15;SKN;61-0119E;55;2;rempli ventre
Luc 24:23;SKN;61-0119E;74;2;venues vivant
Luc 19:3;SKN;61-0119E;113;2;cherchait taille
Luc 24:33;SKN;61-0119E;121;2;lheure onze
Luc 1:67;SKN;61-0121;42;2;fut zacharie
Luc 24:17;SKN;61-0122;14;2;marchant tenez
Luc 24:17;SKN;61-0123;43;2;marchant quels
Luc 24:33;SKN;61-0123;55;2;levant sen
Luc 24:33;SKN;61-0124;86;2;onze sen
Luc 3:16;SKN;61-0128;26;2;leau repondait
Luc 19:2;SKN;61-0205M;36;2;chef riche
Luc 24:5;SKN;61-0208;15;2;dirent visage
Luc 24:52;SKN;61-0209;71;2;hommage rendu
Luc 1:52;SKN;61-0210;192;2;descendre eleve
Luc 19:2;SKN;61-0211;43;2;appele riche
Luc 24:18;SKN;61-0212E;20;2;cleopas jerusalem
Luc 24:52;SKN;61-0212E;20;2;jerusalem retournerent
Luc 19:3;SKN;61-0212M;17;2;foule taille
Luc 17:17;SKN;61-0215;17;2;dix rendus
Luc 24:5;SKN;61-0215;30;2;cherchez vivant
Luc 19:2;SKN;61-0215;35;2;chef riche
Luc 18:2;SKN;61-0215;80;2;certain juge
Luc 18:2;SKN;61-0216;29;2;certain juge
Luc 3:16;SKN;61-0216;40;2;digne leau
Luc 24:23;SKN;61-0218;8;2;danges vision
Luc 1:52;SKN;61-0218;26;2;descendre puissants
Luc 7:40;SKN;61-0224;23;2;maitre simon
Luc 19:3;SKN;61-0224;25;2;foule taille
Luc 17:17;SKN;61-0226;74;2;dix rendus
Luc 17:33;SKN;61-0308;7;2;quiconque sauver
Luc 24:17;SKN;61-0308;78;2;discours tenez
Luc 7:49;SKN;61-0308;80;2;peches table
Luc 10:6;SKN;61-0308;82;2;paix reposera
Luc 2:29;SKN;61-0308;84;2;laisses paix
Luc 7:40;SKN;61-0311;52;2;maitre simon
Luc 19:2;SKN;61-0311;67;2;appele zachee
Luc 17:33;SKN;61-0315;219;2;quiconque sauver
Luc 3:14;SKN;61-0316;19;2;commettez guerre
Luc 2:29;SKN;61-0317;10;2;laisses selon
Luc 21:36;SKN;61-0318;114;2;arriver veillez
Luc 7:49;SKN;61-0319;42;2;mirent peches
Luc 19:2;SKN;61-0319;42;2;chef riche
Luc 19:2;SKN;61-0319;77;2;chef riche
Luc 10:16;SKN;61-0402;117;2;envoye rejette
Luc 3:16;SKN;61-0410;20;2;leau repondait
Luc 7:49;SKN;61-0411;20;2;memes mirent
Luc 7:49;SKN;61-0411;83;2;peches table
Luc 24:23;SKN;61-0412;82;2;venues vivant
Luc 7:49;SKN;61-0413;97;2;memes mirent
Luc 7:49;SKN;61-0414;30;2;memes table
Luc 18:40;SKN;61-0414;54;2;arrete sapprochait
Luc 24:23;SKN;61-0414;65;2;disent venues
Luc 24:17;SKN;61-0415B;67;2;marchant tenez
Luc 1:15;SKN;61-0415E;77;2;rempli vin
Luc 24:49;SKN;61-0415E;77;2;den revetus
Luc 24:27;SKN;61-0425B;39;2;expliquait prophetes
Luc 19:3;SKN;61-0425B;301;2;cherchait foule
Luc 10:4;SKN;61-0425E;123;2;chemin portez
Luc 10:18;SKN;61-0427;6;2;satan voyais
Luc 19:2;SKN;61-0427;25;2;appele zachee
Luc 2:29;SKN;61-0428;48;2;laisses paix
Luc 17:17;SKN;61-0428;90;2;dix nets
Luc 7:40;SKN;61-0429B;12;2;maitre simon
Luc 7:40;SKN;61-0429B;22;2;maitre simon
Luc 7:40;SKN;61-0429B;66;2;maitre simon
Luc 19:2;SKN;61-0516A;65;2;appele riche
Luc 24:1;SKN;61-0517;1;2;prepares quelles
Luc 19:2;SKN;61-0517;40;2;riche zachee
Luc 19:3;SKN;61-0517;44;2;foule taille
Luc 7:40;SKN;61-0517;52;2;maitre simon
Luc 19:2;SKN;61-0517;54;2;appele zachee
Luc 10:6;SKN;61-0520;54;2;paix reposera
Luc 1:14;SKN;61-0520;70;2;dallegresse naissance
Luc 1:14;SKN;61-0521;24;2;dallegresse joie
Luc 3:16;SKN;61-0611;55;2;digne puissant
Luc 3:16;SKN;61-0611;143;2;digne puissant
Luc 3:16;SKN;61-0611;158;2;digne puissant
Luc 10:4;SKN;61-0723E;88;2;chemin sac
Luc 1:67;SKN;61-0723E;182;2;fut prophetisa
Luc 24:49;SKN;61-0723E;228;2;den revetus
Luc 10:3;SKN;61-0723E;239;2;loups milieu
Luc 10:18;SKN;61-0730E;98;2;satan voyais
Luc 2:29;SKN;61-0730M;83;2;laisses selon
Luc 10:4;SKN;61-0806;44;2;chemin sac
Luc 24:17;SKN;61-0827;274;2;quels tenez
Luc 24:23;SKN;61-1001M;97;2;nayant vivant
Luc 24:49;SKN;61-1001M;168;2;den revetus
Luc 8:50;SKN;61-1015E;83;2;layant repondit
Luc 24:1;SKN;61-1015E;192;2;quelles vinrent
Luc 24:23;SKN;61-1015E;192;2;quelles venues
Luc 10:6;SKN;61-1105;228;2;paix retournera
Luc 10:18;SKN;61-1105;228;2;eclair satan
Luc 21:36;SKN;61-1105;228;2;arriver dignes
Luc 24:23;SKN;61-1105;228;2;venues vivant
Luc 2:7;SKN;61-1112;23;2;mit premier
Luc 7:50;SKN;61-1112;241;2;paix sauvee
Luc 10:18;SKN;61-1112;241;2;satan tombant
Luc 24:27;SKN;61-1112;241;2;prophetes regardent
Luc 21:36;SKN;61-1119;192;2;dignes estimes
Luc 24:27;SKN;61-1119;320;2;prophetes regardent
Luc 1:52;SKN;61-1217;114;2;descendre eleve
Luc 24:24;SKN;61-1224;44;2;sepulcre uns
Luc 2:27;SKN;61-1231E;209;2;parents selon
Luc 1:67;SKN;61-1231M;157;2;fut prophetisa
Luc 7:40;SKN;62-0118;27;2;maitre simon
Luc 24:23;SKN;62-0118;27;2;venues vivant
Luc 2:7;SKN;62-0118;108;2;mit premier
Luc 7:50;SKN;62-0118;173;2;paix sauvee
Luc 2:7;SKN;62-0121E;47;2;mit premier
Luc 21:36;SKN;62-0121E;113;2;doivent priant
Luc 8:50;SKN;62-0121M;23;2;crains repondit
Luc 7:49;SKN;62-0204;124;2;pardonne table
Luc 7:49;SKN;62-0204;129;2;pardonne table
Luc 7:49;SKN;62-0211;222;2;mirent peches
Luc 10:16;SKN;62-0311;96;2;ecoute rejette
Luc 7:50;SKN;62-0311;197;2;paix sauvee
Luc 19:3;SKN;62-0311;197;2;foule taille
Luc 23:27;SKN;62-0311;197;2;pleuraient poitrine
Luc 24:17;SKN;62-0311;197;2;marchant tenez
Luc 24:49;SKN;62-0311;197;2;demeurez revetus
Luc 1:15;SKN;62-0318E;1;2;rempli vin
Luc 1:52;SKN;62-0318E;1;2;descendre puissants
Luc 3:15;SKN;62-0318E;1;2;lattente legard
Luc 7:40;SKN;62-0318E;1;2;maitre simon
Luc 24:18;SKN;62-0318E;1;2;arrivees jerusalem
Luc 24:27;SKN;62-0318E;1;2;prophetes regardent
Luc 24:49;SKN;62-0318E;1;2;den jenvoie
Luc 21:36;SKN;62-0318M;13;2;arriver priant
Luc 18:2;SKN;62-0318M;28;2;certain juge
Luc 19:2;SKN;62-0318M;28;2;appele riche
Luc 24:27;SKN;62-0318M;28;2;commencant prophetes
Luc 24:49;SKN;62-0318M;28;2;den jenvoie
Luc 19:2;SKN;62-0407;108;2;appele publicains
Luc 10:4;SKN;62-0422;223;2;chemin sac
Luc 19:2;SKN;62-0506;38;2;appele riche
Luc 24:49;SKN;62-0518;56;2;den revetus
Luc 1:67;SKN;62-0520;36;2;fut zacharie
Luc 21:36;SKN;62-0520;48;2;arriver dignes
Luc 7:40;SKN;62-0521;3;2;maitre simon
Luc 2:29;SKN;62-0527;78;2;esclave paix
Luc 24:52;SKN;62-0527;83;2;hommage sen
Luc 2:7;SKN;62-0527;87;2;coucha mit
Luc 2:29;SKN;62-0531;22;2;esclave paix
Luc 1:67;SKN;62-0531;144;2;fut prophetisa
Luc 10:3;SKN;62-0601;85;2;loups milieu
Luc 1:52;SKN;62-0603;30;2;descendre eleve
Luc 1:67;SKN;62-0603;30;2;fut zacharie
Luc 2:29;SKN;62-0603;30;2;laisses selon
Luc 7:40;SKN;62-0603;30;2;maitre simon
Luc 10:4;SKN;62-0603;30;2;chemin sandales
Luc 19:3;SKN;62-0603;30;2;foule taille
Luc 24:17;SKN;62-0603;30;2;quels tenez
Luc 10:4;SKN;62-0607;91;2;chemin portez
Luc 19:3;SKN;62-0608;51;2;cherchait taille
Luc 17:17;SKN;62-0609B;21;2;dix rendus
Luc 7:40;SKN;62-0610E;48;2;maitre simon
Luc 19:3;SKN;62-0611;48;2;cherchait foule
Luc 24:35;SKN;62-0621B;54;2;arrivees chemin
Luc 1:15;SKN;62-0628;46;2;rempli ventre
Luc 10:16;SKN;62-0628;59;2;envoye rejette
Luc 17:33;SKN;62-0629;9;2;quiconque sauver
Luc 19:3;SKN;62-0629;69;2;foule taille
Luc 7:40;SKN;62-0630E;27;2;maitre simon
Luc 7:40;SKN;62-0630E;31;2;maitre simon
Luc 8:50;SKN;62-0705;17;2;crains repondit
Luc 17:17;SKN;62-0706;145;2;dix rendus
Luc 1:67;SKN;62-0706;190;2;fut prophetisa
Luc 2:29;SKN;62-0713;211;2;esclave paix
Luc 24:17;SKN;62-0713;211;2;tenez tristes
Luc 17:17;SKN;62-0714;20;2;dix repondant
Luc 1:15;SKN;62-0714;93;2;boira vin
Luc 17:22;SKN;62-0721;86;2;desirerez verrez
Luc 1:15;SKN;62-0725;65;2;rempli ventre
Luc 10:6;SKN;62-0727;14;2;paix retournera
Luc 24:52;SKN;62-0728;41;2;hommage sen
Luc 24:1;SKN;62-0728;49;2;quelles vinrent
Luc 2:7;SKN;62-0909M;26;2;mit premier
Luc 23:27;SKN;62-0909M;26;2;pleuraient suivait
Luc 24:1;SKN;62-0909M;26;2;premier vinrent
Luc 1:67;SKN;62-1013;34;2;fut zacharie
Luc 24:1;SKN;62-1014M;194;2;prepares semaine
Luc 17:33;SKN;62-1104E;15;2;quiconque sauver
Luc 7:40;SKN;62-1104E;32;2;maitre simon
Luc 17:22;SKN;62-1104M;119;2;disciples viendront
Luc 19:2;SKN;62-1111E;61;2;chef riche
Luc 2:29;SKN;62-1122;37;2;esclave selon
Luc 18:40;SKN;62-1123;24;2;arrete setant
Luc 19:2;SKN;62-1124B;17;2;appele riche
Luc 19:2;SKN;62-1124B;63;2;appele riche
Luc 21:36;SKN;62-1124E;12;2;arriver dechapper
Luc 7:40;SKN;62-1125M;38;2;maitre simon
Luc 17:33;SKN;62-1209;43;2;quiconque sauver
Luc 21:36;SKN;62-1216;11;2;arriver veillez
Luc 17:33;SKN;62-1216;59;2;quiconque sauver
Luc 18:2;SKN;62-1216;59;2;certain juge
Luc 19:3;SKN;62-1216;59;2;cherchait foule
Luc 23:27;SKN;62-1216;59;2;pleuraient poitrine
Luc 1:14;SKN;63-0113M;68;2;dallegresse joie
Luc 19:3;SKN;63-0120E;97;2;foule taille
Luc 24:22;SKN;63-0120M;106;2;ayant sepulcre
Luc 24:22;SKN;63-0126;38;2;ayant etonnes
Luc 2:27;SKN;63-0317E;129;2;loi parents
Luc 2:29;SKN;63-0317M;167;2;esclave selon
Luc 16:16;SKN;63-0318;396;2;use violence
Luc 1:15;SKN;63-0320;308;2;rempli vin
Luc 2:29;SKN;63-0321;349;2;laisses selon
Luc 16:16;SKN;63-0322;159;2;lors violence
Luc 16:16;SKN;63-0412E;54;2;annonce violence
Luc 21:36;SKN;63-0421;116;2;arriver veillez
Luc 24:22;SKN;63-0421;116;2;fort sepulcre
Luc 24:24;SKN;63-0421;116;2;alles sepulcre
Luc 19:2;SKN;63-0601;22;2;chef riche
Luc 1:15;SKN;63-0605;116;2;rempli ventre
Luc 21:36;SKN;63-0607;83;2;arriver veillez
Luc 17:33;SKN;63-0608;44;2;quiconque sauver
Luc 18:2;SKN;63-0608;96;2;certain juge
Luc 2:27;SKN;63-0623M;26;2;parents selon
Luc 1:15;SKN;63-0628E;70;2;rempli ventre
Luc 2:7;SKN;63-0628E;78;2;creche premier
Luc 7:40;SKN;63-0628M;38;2;repondant simon
Luc 2:7;SKN;63-0630E;35;2;mit premier
Luc 24:52;SKN;63-0630E;203;2;hommage rendu
Luc 17:17;SKN;63-0707M;205;2;dix repondant
Luc 2:27;SKN;63-0721;2;2;egard selon
Luc 24:27;SKN;63-0728;113;2;prophetes regardent
Luc 2:29;SKN;63-0731;175;2;laisses selon
Luc 19:2;SKN;63-0801;113;2;appele zachee
Luc 8:50;SKN;63-0803B;32;2;layant repondit
Luc 19:2;SKN;63-0803B;50;2;chef riche
Luc 19:2;SKN;63-0803B;104;2;chef riche
Luc 19:2;SKN;63-0803B;105;2;chef riche
Luc 19:2;SKN;63-0803B;110;2;chef riche
Luc 19:2;SKN;63-0803B;123;2;chef riche
Luc 18:40;SKN;63-0825E;149;2;arrete ordonna
Luc 2:27;SKN;63-0901E;43;2;egard loi
Luc 17:33;SKN;63-1028;79;2;quiconque sauver
Luc 2:7;SKN;63-1110E;42;2;mit premier
Luc 10:18;SKN;63-1110E;42;2;satan tombant
Luc 17:33;SKN;63-1110E;42;2;quiconque sauver
Luc 18:40;SKN;63-1110E;42;2;arrete ordonna
Luc 21:36;SKN;63-1110E;42;2;arriver priant
Luc 24:18;SKN;63-1110E;42;2;arrivees jerusalem
Luc 1:67;SKN;63-1110M;107;2;fut prophetisa
Luc 8:50;SKN;63-1116B;39;2;layant repondit
Luc 16:16;SKN;63-1116B;109;2;royaume violence
Luc 24:18;SKN;63-1124M;57;2;arrivees jerusalem
Luc 10:6;SKN;63-1127;103;2;paix reposera
Luc 24:18;SKN;63-1128E;21;2;arrivees repondant
Luc 7:50;SKN;63-1129;60;2;paix ten
Luc 17:33;SKN;63-1129;60;2;quiconque sauver
Luc 24:1;SKN;63-1130E;92;2;premier vinrent
Luc 21:36;SKN;63-1226;116;2;doivent veillez
Luc 24:35;SKN;63-1229E;34;2;arrivees chemin
Luc 24:1;SKN;63-1229E;180;2;quelles vinrent
Luc 21:36;SKN;63-1229E;261;2;doivent priant
Luc 10:6;SKN;64-0119;201;2;paix reposera
Luc 24:52;SKN;64-0206B;112;2;hommage rendu
Luc 24:52;SKN;64-0206B;113;2;hommage rendu
Luc 1:67;SKN;64-0206B;186;2;fut zacharie
Luc 17:22;SKN;64-0206E;34;2;verrez viendront
Luc 16:16;SKN;64-0209;120;2;royaume use
Luc 24:27;SKN;64-0213;54;2;commencant prophetes
Luc 24:27;SKN;64-0213;56;2;prophetes regardent
Luc 2:7;SKN;64-0214;1;2;mit premier
Luc 17:33;SKN;64-0216;55;2;quiconque sauver
Luc 18:2;SKN;64-0216;55;2;certain juge
Luc 17:17;SKN;64-0306;58;2;nont rendus
Luc 2:7;SKN;64-0313;1;2;mit premier
Luc 8:50;SKN;64-0314;7;2;layant repondit
Luc 18:40;SKN;64-0314;44;2;arrete sapprochait
Luc 24:35;SKN;64-0319;11;2;arrivees connaitre
Luc 2:7;SKN;64-0321E;1;2;mit premier
Luc 8:50;SKN;64-0402;10;2;crains repondit
Luc 2:7;SKN;64-0402;95;2;coucha mit
Luc 2:7;SKN;64-0402;118;2;mit premier
Luc 10:6;SKN;64-0403;213;2;retournera sinon
Luc 7:50;SKN;64-0404;234;2;paix sauvee
Luc 24:27;SKN;64-0412;39;2;commencant prophetes
Luc 18:2;SKN;64-0412;268;2;certain juge
Luc 24:18;SKN;64-0416;1;2;cleopas jerusalem
Luc 24:27;SKN;64-0416;85;2;commencant prophetes
Luc 24:27;SKN;64-0416;106;2;commencant prophetes
Luc 7:50;SKN;64-0418E;16;2;paix sauvee
Luc 8:50;SKN;64-0418E;16;2;repondit sauvee
Luc 18:40;SKN;64-0418E;24;2;arrete setant
Luc 17:33;SKN;64-0614M;305;2;quiconque sauver
Luc 2:29;SKN;64-0620E;63;2;laisses paix
Luc 7:50;SKN;64-0620E;63;2;paix sauvee
Luc 21:36;SKN;64-0620E;63;2;arriver dignes
Luc 16:16;SKN;64-0705;24;2;annonce violence
Luc 24:35;SKN;64-0719M;184;2;arrivees connaitre
Luc 17:17;SKN;64-0726M;91;2;nont rendus
Luc 24:1;SKN;64-0726M;222;2;quelles sepulcre
Luc 16:16;SKN;64-0802;40;2;prophetes use
Luc 1:15;SKN;64-0802;354;2;boira rempli
Luc 10:6;SKN;64-0802;354;2;paix reposera
Luc 18:2;SKN;64-0802;354;2;certain juge
Luc 21:36;SKN;64-0802;354;2;arriver priant
Luc 7:50;SKN;64-0816;56;2;paix sauvee
Luc 23:27;SKN;64-0816;56;2;pleuraient suivait
Luc 10:6;SKN;64-0823M;149;2;retournera sinon
Luc 1:67;SKN;64-0823M;150;2;fut prophetisa
Luc 24:52;SKN;64-0823M;237;2;retournerent sen
Luc 1:15;SKN;64-0830M;207;2;rempli ventre
Luc 2:7;SKN;64-0830M;207;2;mit premier
Luc 2:29;SKN;64-0830M;207;2;esclave selon
Luc 8:50;SKN;64-0830M;207;2;repondit sauvee
Luc 10:18;SKN;64-0830M;207;2;satan voyais
Luc 17:22;SKN;64-0830M;207;2;verrez viendront
Luc 18:2;SKN;64-0830M;207;2;certain juge
Luc 24:18;SKN;64-0830M;207;2;arrivees jerusalem
Luc 24:27;SKN;64-0830M;207;2;commencant prophetes
Luc 16:16;SKN;64-1205;18;2;annonce violence
Luc 24:52;SKN;64-1205;23;2;hommage rendu
Luc 24:35;SKN;64-1221;15;2;connaitre raconterent
Luc 24:52;SKN;64-1221;15;2;joie retournerent
Luc 1:15;SKN;64-1221;117;2;rempli ventre
Luc 1:67;SKN;64-1221;189;2;fut zacharie
Luc 24:1;SKN;65-0217;166;2;apportant semaine
Luc 2:29;SKN;65-0218;43;2;esclave selon
Luc 2:29;SKN;65-0218;105;2;esclave selon
Luc 8:50;SKN;65-0221E;174;2;repondit sauvee
Luc 24:22;SKN;65-0221M;33;2;fort sepulcre
Luc 24:22;SKN;65-0418M;22;2;fort sepulcre
Luc 2:7;SKN;65-0418M;122;2;mit premier
Luc 7:50;SKN;65-0426;20;2;paix sauvee
Luc 1:15;SKN;65-0429E;20;2;rempli vin
Luc 2:7;SKN;65-0429E;20;2;mit premier
Luc 10:18;SKN;65-0429E;20;2;satan tombant
Luc 17:17;SKN;65-0429E;20;2;dix rendus
Luc 17:33;SKN;65-0429E;20;2;cherchera quiconque
Luc 18:2;SKN;65-0429E;20;2;certain juge
Luc 24:27;SKN;65-0725E;85;2;prophetes regardent
Luc 24:27;SKN;65-0725M;14;2;commencant prophetes
Luc 24:1;SKN;65-0801E;11;2;quelles sepulcre
Luc 24:2;SKN;65-0801E;11;2;sepulcre trouverent
Luc 24:3;SKN;65-0801E;11;2;etant trouverent
Luc 1:67;SKN;65-0801E;102;2;fut prophetisa
Luc 24:27;SKN;65-0801E;119;2;commencant prophetes
Luc 18:2;SKN;65-0815;32;2;certain juge
Luc 10:18;SKN;65-0815;119;2;eclair voyais
Luc 2:29;SKN;65-0822E;119;2;laisses selon
Luc 24:27;SKN;65-0822M;126;2;prophetes regardent
Luc 2:7;SKN;65-0911;81;2;mit premier
Luc 2:7;SKN;65-1125;172;2;mit premier
Luc 8:50;SKN;65-1126;81;2;crains repondit
Luc 17:22;SKN;65-1126;123;2;verrez viendront
Luc 2:7;SKN;65-1126;304;2;mit premier
Luc 8:50;SKN;65-1128E;67;2;crains repondit
Luc 10:6;SKN;65-1128M;237;2;paix reposera
Luc 24:18;SKN;65-1206;16;2;cleopas jerusalem
Luc 24:27;SKN;65-1206;16;2;commencant prophetes
Luc 24:52;SKN;65-1206;210;2;hommage rendu
Luc 10:6;SKN;65-1206;258;2;paix reposera
Luc 1:67;SKN;65-1207;38;2;fut prophetisa
Luc 2:7;SKN;65-1207;38;2;mit premier
Luc 3:14;SKN;65-1207;38;2;commettez faussement
Luc 23:27;SKN;65-1207;38;2;poitrine suivait
Luc 24:3;SKN;65-1207;38;2;entrees etant
Luc 8:50;VGR;51-0923;49;2;layant repondit
Luc 7:50;VGR;51-0923;274;2;paix sauvee
Luc 24:52;VGR;52-0900;157;2;hommage rendu
Luc 16:16;VGR;53-0403;36;2;annonce violence
Luc 8:50;VGR;53-0609A;93;2;crains repondit
Luc 18:2;VGR;54-0103E;87;2;certain juge
Luc 1:15;VGR;54-0513;39;2;boira vin
Luc 24:18;VGR;54-0515;101;2;arrivees jerusalem
Luc 24:35;VGR;54-0515;101;2;arrivees setait
Luc 16:16;VGR;54-0516;92;2;loi use
Luc 10:3;VGR;54-1219E;54;2;loups milieu
Luc 10:3;VGR;54-1219M;267;2;loups milieu
Luc 1:14;VGR;55-0109E;151;2;dallegresse joie
Luc 24:27;VGR;55-0410M;6;2;commencant prophetes
Luc 24:24;VGR;55-0410M;64;2;lont sepulcre
Luc 24:22;VGR;55-0410M;133;2;fort sepulcre
Luc 24:24;VGR;55-0410M;140;2;lont sepulcre
Luc 24:18;VGR;55-0410M;168;2;cleopas jerusalem
Luc 1:14;VGR;55-0611;144;2;dallegresse joie
Luc 1:15;VGR;55-0724;106;2;rempli vin
Luc 2:7;VGR;55-0826;9;2;mit premier
Luc 8:50;VGR;55-0828A;11;2;repondit sauvee
Luc 24:52;VGR;55-0828E;21;2;retournerent sen
Luc 2:7;VGR;55-0911;85;2;mit premier
Luc 24:27;VGR;56-0401M;25;2;commencant prophetes
Luc 24:27;VGR;56-0401M;70;2;commencant prophetes
Luc 17:22;VGR;56-0527;112;2;verrez viendront
Luc 10:3;VGR;57-0419;92;2;agneaux milieu
Luc 24:18;VGR;57-0421E;38;2;cleopas jerusalem
Luc 24:27;VGR;57-0821;99;2;prophetes regardent
Luc 1:14;VGR;57-0828;237;2;dallegresse joie
Luc 24:35;VGR;57-0908M;195;2;arrivees chemin
Luc 24:52;VGR;57-0915E;2;2;hommage sen
Luc 24:18;VGR;57-1002;521;2;arrivees jerusalem
Luc 17:17;VGR;58-0927;267;2;nont rendus
Luc 2:29;VGR;58-0928E;54;2;laisses selon
Luc 16:16;VGR;58-1221E;45;2;royaume violence
Luc 18:2;VGR;59-0329E;31;2;certain juge
Luc 7:50;VGR;59-0419A;35;2;paix ten
Luc 24:35;VGR;59-0628E;52;2;fraction pain
Luc 24:35;VGR;59-0628E;53;2;fraction pain
Luc 17:17;VGR;59-0812;101;2;nont rendus
Luc 2:29;VGR;59-1216;41;2;esclave selon
Luc 1:14;VGR;59-1220E;113;2;dallegresse joie
Luc 17:22;VGR;59-1220E;126;2;verrez viendront
Luc 24:1;VGR;60-0402;93;2;premier sepulcre
Luc 24:2;VGR;60-0417M;34;2;roulee sepulcre
Luc 24:24;VGR;60-0417S;12;2;sepulcre uns
Luc 17:17;VGR;60-0522M;182;2;dix rendus
Luc 24:52;VGR;60-0911E;112;2;retournerent sen
Luc 24:22;VGR;60-0925;32;2;ayant sepulcre
Luc 24:24;VGR;60-0925;32;2;sepulcre uns
Luc 24:1;VGR;60-1204E;138;2;premier prepares
Luc 10:3;VGR;60-1205;177;2;loups milieu
Luc 18:2;VGR;60-1205;260;2;certain juge
Luc 10:3;VGR;60-1206;63;2;loups milieu
Luc 16:16;VGR;60-1209;37;2;lors use
Luc 24:1;VGR;60-1211M;148;2;quelles vinrent
Luc 2:7;VGR;60-1225;30;2;creche premier
Luc 2:7;VGR;60-1225;61;2;creche lhotellerie
Luc 24:27;VGR;61-0425B;39;2;expliquait prophetes
Luc 17:17;VGR;61-0723E;8;2;dix rendus
Luc 1:67;VGR;61-0723E;182;2;fut prophetisa
Luc 10:3;VGR;61-0723E;239;2;loups milieu
Luc 10:18;VGR;61-0730E;98;2;satan voyais
Luc 10:18;VGR;61-0808;177;2;eclair satan
Luc 21:36;VGR;61-1015E;56;2;dechapper doivent
Luc 24:1;VGR;61-1015E;192;2;quelles vinrent
Luc 24:35;VGR;61-1112;94;2;chemin fraction
Luc 24:27;VGR;61-1119;320;2;prophetes regardent
Luc 24:27;VGR;61-1231M;26;2;commencant prophetes
Luc 18:2;VGR;62-0318M;403;2;craignait juge
Luc 24:27;VGR;62-0318M;403;2;prophetes regardent
Luc 10:3;VGR;62-0422;451;2;loups milieu
Luc 2:29;VGR;62-0527;78;2;esclave paix
Luc 10:3;VGR;62-0601;85;2;loups milieu
Luc 10:16;VGR;62-0909M;102;2;ecoute rejette
Luc 24:1;VGR;62-1014M;254;2;prepares semaine
Luc 18:2;VGR;62-1223;109;2;certain juge
Luc 2:29;VGR;62-1223;212;2;laisses paix
Luc 1:14;VGR;63-0113M;145;2;dallegresse joie
Luc 24:22;VGR;63-0120M;106;2;ayant sepulcre
Luc 24:35;VGR;63-0122;75;2;arrivees chemin
Luc 3:14;VGR;63-0304;48;2;fassions guerre
Luc 2:29;VGR;63-0317M;167;2;esclave selon
Luc 16:16;VGR;63-0318;396;2;use violence
Luc 17:22;VGR;63-0319;101;2;verrez viendront
Luc 2:29;VGR;63-0321;349;2;laisses selon
Luc 16:16;VGR;63-0322;159;2;lors violence
Luc 24:52;VGR;63-0630E;203;2;hommage rendu
Luc 24:35;VGR;63-0707;345;2;arrivees chemin
Luc 24:35;VGR;63-0707M;345;2;arrivees chemin
Luc 17:22;VGR;63-0714E;100;2;verrez viendront
Luc 24:27;VGR;63-0728;113;2;prophetes regardent
Luc 24:18;VGR;63-1124M;57;2;arrivees jerusalem
Luc 24:1;VGR;63-1214;3;2;prepares semaine
Luc 17:22;VGR;64-0206E;34;2;verrez viendront
