ref;traduction;code;paragraphe;statut;cadre;note
Matthieu 8:23;SKN;63-1103;39;PARTIEL;CONCEPT;commencé, pas achevé — disciples suivirent
Matthieu 28:20;SKN;63-1103;197;EXACT;CONCEPT;choses voici moi suis jours jusqua [couverture 6/11]
Matthieu 28:28;SKN;63-1103;187;LAPSUS;CONCEPT;annoncé — dit en réalité matthieu 28:20
matthieu 28:20;SKN;63-1103;187;LAPSUS-LU;CONCEPT;lu — annoncé sous Matthieu 28:28
Psaumes 103:1;SKN;63-1103;192;VALIDE;CONCEPT;ame moi cest [plage 1-9 éclatée]
Psaumes 103:2;SKN;63-1103;192;VALIDE;CONCEPT;ame moi cest [plage 1-9 éclatée]
Psaumes 103:3;SKN;63-1103;192;VALIDE;CONCEPT;ame moi cest [plage 1-9 éclatée]
Psaumes 103:4;SKN;63-1103;192;VALIDE;CONCEPT;ame moi cest [plage 1-9 éclatée]
Psaumes 103:5;SKN;63-1103;192;VALIDE;CONCEPT;ame moi cest [plage 1-9 éclatée]
Psaumes 103:6;SKN;63-1103;192;VALIDE;CONCEPT;ame moi cest [plage 1-9 éclatée]
Psaumes 103:7;SKN;63-1103;192;VALIDE;CONCEPT;ame moi cest [plage 1-9 éclatée]
Psaumes 103:8;SKN;63-1103;192;VALIDE;CONCEPT;ame moi cest [plage 1-9 éclatée]
Psaumes 103:9;SKN;63-1103;192;VALIDE;CONCEPT;ame moi cest [plage 1-9 éclatée]
Genese 6:12;SKN;64-0823E;142;VALIDE;CONCEPT;chapitre résolu v12 (3 mots: chair corrompu voie)
Hebreux 7:1;SKN;64-0823E;181;VALIDE;CONCEPT;chapitre résolu v1 (4 mots: defaite roi rois salem)
Hebreux 7:2;SKN;64-0823E;181;VALIDE;CONCEPT;chapitre résolu v2 (5 mots: dime justice paix roi salem)
Jean 14:26;SKN;64-0823E;212;EXACT;CONCEPT;saint pere nom lui choses [couverture 6/12]
Matthieu 10:41;SKN;64-0823E;219;EXACT;CONCEPT;recoit prophete qualite recevra recompense juste [couverture 11/14]
Matthieu 12:32;SKN;64-0823E;148;VALIDE;CONCEPT;chapitre résolu v32 (4 mots: aura pardonne quiconque siecle)
Matthieu 12:40;SKN;64-0823E;204;EXACT;CONCEPT;jonas fut ventre trois jours nuits ainsi fils [couverture 13/14]
Jean 5:19;SKN;61-0517;58;EXACT;CONCEPT;jesus verite dis fils rien lui meme quil [couverture 10/14]
Galates 1:8;SKN;62-0118;172;VALIDE;CONCEPT;memes ange venu ciel soit anatheme
Hebreux 13:8;SKN;62-0118;156;EXACT;CONCEPT;jesus christ meme hier eternellement [couverture 5/6]
Jean 14:12;SKN;62-0118;120;EXACT;CONCEPT;dis croit moi fera lui fais [couverture 8/14]
Galates 5:6;SKN;63-0901E;68;PARTIEL;CONCEPT;commencé, pas achevé — foi
Jacques 5:15;SKN;63-0901E;75;VALIDE;CONCEPT;priere foi seigneur peches lui
Jean 14:23;SKN;63-0901E;73;EXACT;CONCEPT;jesus lui quelquun maime gardera parole [couverture 8/14]
Luc 16:16;SKN;63-0901E;43;VALIDE;CONCEPT;chapitre résolu v16 (7 mots: annonce loi lors prophetes royaume use violence)
Genese 22:3;SKN;57-0326;70;VALIDE;CONCEPT;chapitre résolu v3 (3 mots: bois isaac sen)
Genese 22:5;SKN;57-0326;70;VALIDE;CONCEPT;chapitre résolu v5 (3 mots: lane restez reviendrons)
Genese 22:7;SKN;57-0326;70;VALIDE;CONCEPT;chapitre résolu v7 (3 mots: bois isaac lagneau)
Genese 22:9;SKN;57-0326;70;VALIDE;CONCEPT;chapitre résolu v9 (3 mots: bois isaac lautel)
Hebreux 3:1;SKN;57-0326;120;VALIDE;CONCEPT;cest confession jesus
Jean 4:7;SKN;57-0326;115;VALIDE;CONCEPT;chapitre résolu v7 (3 mots: boire puiser samarie)
Jean 4:9;SKN;57-0326;115;VALIDE;CONCEPT;chapitre résolu v9 (6 mots: boire juif juifs relations samaritaine samaritains)
Jean 4:11;SKN;57-0326;115;VALIDE;CONCEPT;chapitre résolu v11 (4 mots: nas profond puiser puits)
Marc 11:24;SKN;57-0326;94;PARTIEL;CONCEPT;commencé, pas achevé — cest dis
Jean 5:19;SKN;56-0420;15;EXACT;CONCEPT;jesus verite dis fils rien lui meme chose [couverture 7/14]
Exode 13:19;SKN;58-0112A;20;VALIDE;CONCEPT;chapitre résolu v19 (3 mots: disrael joseph monter)
Exode 13:21;SKN;58-0112A;20;VALIDE;CONCEPT;chapitre résolu v21 (3 mots: allait colonne conduire)
Matthieu 10:10;SKN;58-0112A;39;PARTIEL;CONCEPT;commencé, pas achevé — dun chemin
Exode 13:21;SKN;51-0718;49;EXACT;CONCEPT;leternel allait devant eux jour colonne nuee conduire [couverture 13/14]
Exode 13:21;SKN;63-0714M;23;EXACT;CONCEPT;leternel allait devant eux jour colonne nuee chemin [couverture 13/14]
Exode 14:3;SKN;63-0714M;24;VALIDE;CONCEPT;chapitre résolu v3 (3 mots: desert disrael pharaon)
Exode 14:4;SKN;63-0714M;24;VALIDE;CONCEPT;chapitre résolu v4 (5 mots: armee egyptiens leternel pharaon sauront)
Exode 14:5;SKN;63-0714M;24;VALIDE;CONCEPT;chapitre résolu v5 (5 mots: degypte dirent fut israel pharaon)
Exode 14:8;SKN;63-0714M;24;VALIDE;CONCEPT;chapitre résolu v8 (4 mots: degypte disrael leternel pharaon)
Exode 14:9;SKN;63-0714M;24;VALIDE;CONCEPT;chapitre résolu v9 (8 mots: armee cavaliers chars chevaux egyptiens mer pharaon poursuivirent)
Exode 14:10;SKN;63-0714M;24;VALIDE;CONCEPT;chapitre résolu v10 (7 mots: crierent disrael egyptiens eurent leternel leverent pharaon)
Exode 14:11;SKN;63-0714M;24;VALIDE;CONCEPT;chapitre résolu v11 (6 mots: degypte desert dirent egypte mourir sepulcres)
Exode 14:12;SKN;63-0714M;24;VALIDE;CONCEPT;chapitre résolu v12 (8 mots: desert disions egypte egyptiens laisse mieux mourir servir)
Exode 14:13;SKN;63-0714M;24;VALIDE;CONCEPT;chapitre résolu v13 (5 mots: craignez delivrance egyptiens leternel verrez)
Exode 14:15;SKN;63-0714M;24;VALIDE;CONCEPT;chapitre résolu v15 (3 mots: disrael leternel marchent)
Exode 14:16;SKN;63-0714M;24;VALIDE;CONCEPT;chapitre résolu v16 (9 mots: disrael entrent etends fends leve mer milieu sec)
Exode 14:17;SKN;63-0714M;24;VALIDE;CONCEPT;chapitre résolu v17 (6 mots: armee cavaliers chars egyptiens entreront pharaon)
Exode 14:18;SKN;63-0714M;24;VALIDE;CONCEPT;chapitre résolu v18 (6 mots: cavaliers chars egyptiens leternel pharaon sauront)
Exode 14:19;SKN;63-0714M;24;VALIDE;CONCEPT;chapitre résolu v19 (9 mots: alla allait camp colonne disrael lange nuee partit)
Exode 14:20;SKN;63-0714M;24;VALIDE;CONCEPT;chapitre résolu v20 (7 mots: camp disrael eclairait egyptiens fut nuee nuit)
Exode 14:21;SKN;63-0714M;24;VALIDE;CONCEPT;chapitre résolu v21 (10 mots: dorient eaux etendit fendirent leternel mer mit nuit)
Exode 14:22;SKN;63-0714M;24;VALIDE;CONCEPT;chapitre résolu v22 (8 mots: disrael droite eaux entrerent gauche mer milieu sec)
Exode 14:23;SKN;63-0714M;24;VALIDE;CONCEPT;chapitre résolu v23 (9 mots: cavaliers chars chevaux egyptiens entrerent mer milieu pharaon)
Exode 14:24;SKN;63-0714M;24;VALIDE;CONCEPT;chapitre résolu v24 (8 mots: colonne desordre egyptiens leternel mit nuee regarda veille)
Exode 14:25;SKN;63-0714M;24;VALIDE;CONCEPT;chapitre résolu v25 (9 mots: chars combat dirent egyptiens fuyons israel leternel ota)
Exode 14:26;SKN;63-0714M;24;VALIDE;CONCEPT;chapitre résolu v26 (7 mots: cavaliers chars eaux egyptiens etends leternel mer)
Exode 14:27;SKN;63-0714M;24;VALIDE;CONCEPT;chapitre résolu v27 (5 mots: egyptiens etendit leternel mer milieu)
Exode 14:28;SKN;63-0714M;24;VALIDE;CONCEPT;chapitre résolu v28 (5 mots: cavaliers chars eaux mer pharaon)
Exode 14:29;SKN;63-0714M;24;VALIDE;CONCEPT;chapitre résolu v29 (7 mots: disrael droite eaux gauche mer milieu sec)
Exode 14:30;SKN;63-0714M;24;VALIDE;CONCEPT;chapitre résolu v30 (4 mots: egyptiens israel leternel mer)
Exode 14:31;SKN;63-0714M;24;VALIDE;CONCEPT;chapitre résolu v31 (3 mots: egyptiens israel leternel)
Jean 14:12;SKN;63-0714M;287;EXACT;CONCEPT;dis celui croit moi fera lui fais vais [couverture 9/14]
Marc 11:24;SKN;63-0714M;288;VALIDE;CONCEPT;cest pourquoi dis sera
Exode 13:21;VGR;63-0714M;21;EXACT;CONCEPT;leternel allait devant eux jour colonne nuee chemin [couverture 13/14]
Exode 14:3;VGR;63-0714M;21;VALIDE;CONCEPT;chapitre résolu v3 (3 mots: desert disrael pharaon)
Exode 14:4;VGR;63-0714M;21;VALIDE;CONCEPT;chapitre résolu v4 (5 mots: armee egyptiens leternel pharaon sauront)
Exode 14:5;VGR;63-0714M;21;VALIDE;CONCEPT;chapitre résolu v5 (5 mots: degypte dirent fut israel pharaon)
Exode 14:8;VGR;63-0714M;21;VALIDE;CONCEPT;chapitre résolu v8 (4 mots: degypte disrael leternel pharaon)
Exode 14:9;VGR;63-0714M;21;VALIDE;CONCEPT;chapitre résolu v9 (8 mots: armee cavaliers chars chevaux egyptiens mer pharaon poursuivirent)
Exode 14:10;VGR;63-0714M;21;VALIDE;CONCEPT;chapitre résolu v10 (7 mots: crierent disrael egyptiens eurent leternel leverent pharaon)
Exode 14:11;VGR;63-0714M;21;VALIDE;CONCEPT;chapitre résolu v11 (6 mots: degypte desert dirent egypte mourir sepulcres)
Exode 14:12;VGR;63-0714M;21;VALIDE;CONCEPT;chapitre résolu v12 (8 mots: desert disions egypte egyptiens laisse mieux mourir servir)
Exode 14:13;VGR;63-0714M;21;VALIDE;CONCEPT;chapitre résolu v13 (5 mots: craignez delivrance egyptiens leternel verrez)
Exode 14:15;VGR;63-0714M;21;VALIDE;CONCEPT;chapitre résolu v15 (3 mots: disrael leternel marchent)
Exode 14:16;VGR;63-0714M;21;VALIDE;CONCEPT;chapitre résolu v16 (9 mots: disrael entrent etends fends leve mer milieu sec)
Exode 14:17;VGR;63-0714M;21;VALIDE;CONCEPT;chapitre résolu v17 (6 mots: armee cavaliers chars egyptiens entreront pharaon)
Exode 14:18;VGR;63-0714M;21;VALIDE;CONCEPT;chapitre résolu v18 (6 mots: cavaliers chars egyptiens leternel pharaon sauront)
Exode 14:19;VGR;63-0714M;21;VALIDE;CONCEPT;chapitre résolu v19 (9 mots: alla allait camp colonne disrael lange nuee partit)
Exode 14:20;VGR;63-0714M;21;VALIDE;CONCEPT;chapitre résolu v20 (7 mots: camp disrael eclairait egyptiens fut nuee nuit)
Exode 14:21;VGR;63-0714M;21;VALIDE;CONCEPT;chapitre résolu v21 (10 mots: dorient eaux etendit fendirent leternel mer mit nuit)
Exode 14:22;VGR;63-0714M;21;VALIDE;CONCEPT;chapitre résolu v22 (8 mots: disrael droite eaux entrerent gauche mer milieu sec)
Exode 14:23;VGR;63-0714M;21;VALIDE;CONCEPT;chapitre résolu v23 (9 mots: cavaliers chars chevaux egyptiens entrerent mer milieu pharaon)
Exode 14:24;VGR;63-0714M;21;VALIDE;CONCEPT;chapitre résolu v24 (8 mots: colonne desordre egyptiens leternel mit nuee regarda veille)
Exode 14:25;VGR;63-0714M;21;VALIDE;CONCEPT;chapitre résolu v25 (9 mots: chars combat dirent egyptiens fuyons israel leternel ota)
Exode 14:26;VGR;63-0714M;21;VALIDE;CONCEPT;chapitre résolu v26 (7 mots: cavaliers chars eaux egyptiens etends leternel mer)
Exode 14:27;VGR;63-0714M;21;VALIDE;CONCEPT;chapitre résolu v27 (5 mots: egyptiens etendit leternel mer milieu)
Exode 14:28;VGR;63-0714M;21;VALIDE;CONCEPT;chapitre résolu v28 (5 mots: cavaliers chars eaux mer pharaon)
Exode 14:29;VGR;63-0714M;21;VALIDE;CONCEPT;chapitre résolu v29 (7 mots: disrael droite eaux gauche mer milieu sec)
Exode 14:30;VGR;63-0714M;21;VALIDE;CONCEPT;chapitre résolu v30 (4 mots: egyptiens israel leternel mer)
Exode 14:31;VGR;63-0714M;21;VALIDE;CONCEPT;chapitre résolu v31 (3 mots: egyptiens israel leternel)
Jean 14:12;VGR;63-0714M;199;EXACT;CONCEPT;dis celui croit moi fera lui uvres fais [couverture 10/14]
Marc 11:24;VGR;63-0714M;199;VALIDE;CONCEPT;cest pourquoi dis sera
Exode 19:16;SKN;56-0930;34;VALIDE;CONCEPT;chapitre résolu v16 (4 mots: eut fut montagne nuee)
Exode 19:23;SKN;56-0930;34;VALIDE;CONCEPT;chapitre résolu v23 (3 mots: autour montagne monter)
Jean 5:19;SKN;61-0311;66;VALIDE;CONCEPT;jesus dis fils rien lui meme quil chose
Jean 5:19;SKN;61-0311;93;EXACT;CONCEPT;jesus verite dis fils rien lui meme quil [couverture 7/14]
Exode 19:1;SKN;62-0711;79;VALIDE;CONCEPT;chapitre résolu v1 (3 mots: desert furent sortis)
Galates 1:8;SKN;62-0711;56;VALIDE;CONCEPT;ange ciel avons quil soit anatheme
Jean 5:19;SKN;62-0711;73;EXACT;CONCEPT;jesus fils rien meme voie chose pere quelque [couverture 7/14]
Jean 14:12;SKN;62-0711;68;EXACT;CONCEPT;dis celui croit moi fera lui fais parce [couverture 5/14]
Hebreux 4:12;SKN;64-0306;189;VALIDE;CONCEPT;chapitre résolu v12 (4 mots: discerne epee pensees tranchants)
Matthieu 12:38;SKN;64-0306;1;VALIDE;LECTURE;chapitre résolu v38 (4 mots: maitre pharisiens scribes uns)
Matthieu 12:39;SKN;64-0306;1;VALIDE;LECTURE;chapitre résolu v39 (4 mots: adultere generation jonas mechante)
Matthieu 12:40;SKN;64-0306;1;VALIDE;LECTURE;chapitre résolu v40 (5 mots: fut jonas nuits sein ventre)
Matthieu 12:41;SKN;64-0306;1;VALIDE;LECTURE;chapitre résolu v41 (7 mots: condamneront generation jonas jugement leveront ninive predication)
Matthieu 12:42;SKN;64-0306;1;VALIDE;LECTURE;chapitre résolu v42 (10 mots: condamnera entendre generation jugement levera midi reine sagesse)
Exode 19:1;SKN;64-0418E;8;VALIDE;CONCEPT;chapitre résolu v1 (3 mots: desert sortis vinrent)
Exode 19:2;SKN;64-0418E;8;VALIDE;CONCEPT;chapitre résolu v2 (3 mots: desert israel vinrent)
Matthieu 12:38;VGR;64-0306;1;VALIDE;LECTURE;chapitre résolu v38 (4 mots: maitre pharisiens scribes uns)
Matthieu 12:39;VGR;64-0306;1;VALIDE;LECTURE;chapitre résolu v39 (4 mots: adultere generation jonas mechante)
Matthieu 12:40;VGR;64-0306;1;VALIDE;LECTURE;chapitre résolu v40 (5 mots: fut jonas nuits sein ventre)
Matthieu 12:41;VGR;64-0306;1;VALIDE;LECTURE;chapitre résolu v41 (7 mots: condamneront generation jonas jugement leveront ninive predication)
Matthieu 12:42;VGR;64-0306;1;VALIDE;LECTURE;chapitre résolu v42 (10 mots: condamnera entendre generation jugement levera midi reine sagesse)
Exode 23:20;SKN;51-0717;6;EXACT;LECTURE;voici jenvoie ange devant toi chemin lieu jai [couverture 9/11]
Hebreux 3:1;SKN;51-0717;18;VALIDE;CONCEPT;cest souverain sacrificateur confession jesus
Jean 5:19;SKN;51-0717;36;EXACT;CONCEPT;jesus verite dis fils rien lui meme quil [couverture 7/14]
Exode 23:20;VGR;53-0603;4;EXACT;CONCEPT;voici jenvoie ange devant toi chemin lieu jai [couverture 9/11] [plage 20-22 éclatée]
Exode 23:21;VGR;53-0603;4;EXACT;CONCEPT;voici jenvoie ange devant toi chemin lieu jai [couverture 9/11] [plage 20-22 éclatée]
Exode 23:22;VGR;53-0603;4;EXACT;CONCEPT;voici jenvoie ange devant toi chemin lieu jai [couverture 9/11] [plage 20-22 éclatée]
Jean 5:19;VGR;53-0603;85;EXACT;CONCEPT;jesus verite dis fils rien lui meme quil [couverture 12/14]
Jean 4:23;VGR;59-0125;90;VALIDE;CONCEPT;chapitre résolu v23 (3 mots: adorateurs cherche ladorent)
Ezechiel 9:2;SKN;56-0213;76;VALIDE;CONCEPT;chapitre résolu v2 (3 mots: lautel six tournee)
Ezechiel 9:4;SKN;56-0213;76;VALIDE;CONCEPT;chapitre résolu v4 (3 mots: abominations commettent delle)
Ezechiel 33:33;SKN;61-0212M;3;VALIDE;CONCEPT;chose voici arrive deux
Jean 5:19;SKN;61-0212M;18;VALIDE;CONCEPT;jesus verite dis fils rien lui meme chose
Jeremie 1:4;SKN;61-0212M;13;PARTIEL;LECTURE;commencé, pas achevé — moi disant
Galates 1:8;SKN;55-0501E;49;VALIDE;CONCEPT;memes ange venu ciel avons quil soit anatheme
Luc 16:16;SKN;55-0501E;22;VALIDE;CONCEPT;loi ont jusqua jean lors royaume dieu chacun
Galates 1:8;SKN;57-0901M;99;VALIDE;CONCEPT;ange ciel soit anatheme
Galates 1:8;SKN;62-0129;12;EXACT;CONCEPT;ange ciel quil soit anatheme [couverture 5/11]
Hebreux 13:8;SKN;62-0129;20;EXACT;CONCEPT;jesus christ meme hier aujourdhui eternellement [couverture 6/6]
Jean 5:19;SKN;62-0129;40;EXACT;CONCEPT;jesus verite dis fils rien lui quil pere [couverture 9/14]
Galates 1:8;SKN;62-0204;118;EXACT;CONCEPT;memes ange ciel quil soit anatheme [couverture 6/11]
Galates 1:8;SKN;62-0706;15;EXACT;CONCEPT;ange ciel avons soit anatheme [couverture 5/11]
Hebreux 6:8;SKN;62-0706;36;VALIDE;CONCEPT;chapitre résolu v8 (3 mots: chardons epines pres)
Jean 14:12;SKN;62-0706;27;VALIDE;CONCEPT;dis celui croit moi fera lui fais celles
Jean 17:17;SKN;62-0706;59;EXACT;CONCEPT;sanctifie verite parole [couverture 4/4]
Psaumes 1:3;SKN;62-0706;54;VALIDE;CONCEPT;chapitre résolu v3 (4 mots: arbre fletrit plante pres)
Galates 1:8;SKN;64-0216;55;VALIDE;CONCEPT;ange venu ciel avons soit anatheme
Hebreux 4:12;SKN;64-0216;46;VALIDE;CONCEPT;chapitre résolu v12 (5 mots: discerne epee penetrante pensees tranchants)
Hebreux 13:8;SKN;64-0216;55;VALIDE;CONCEPT;jesus christ meme hier eternellement
Jean 3:16;SKN;64-0216;19;VALIDE;CONCEPT;dieu monde afin lui
Jean 14:12;SKN;64-0216;55;VALIDE;CONCEPT;verite dis celui croit moi fera lui fais
Galates 1:8;SKN;65-0120;186;EXACT;CONCEPT;ange venu ciel quil soit anatheme [couverture 6/11]
Jean 10:4;SKN;65-0120;58;VALIDE;CONCEPT;chapitre résolu v4 (3 mots: brebis connaissent voix)
Jean 10:5;SKN;65-0120;58;VALIDE;CONCEPT;chapitre résolu v5 (4 mots: connaissent etranger suivront voix)
Luc 17:30;SKN;65-0120;131;PARTIEL;CONCEPT;commencé, pas achevé — meme jour
Proverbes 3:1;SKN;65-0120;25;VALIDE;CONCEPT;chapitre résolu v1 (4 mots: commandements enseignement garde noublie)
Proverbes 3:2;SKN;65-0120;25;VALIDE;CONCEPT;chapitre résolu v2 (4 mots: annees paix prolongement tajouteront)
Proverbes 3:3;SKN;65-0120;25;VALIDE;CONCEPT;chapitre résolu v3 (6 mots: bonte cou ecris lie tabandonnent tablette)
Proverbes 3:4;SKN;65-0120;25;VALIDE;CONCEPT;chapitre résolu v4 (3 mots: faveur sagesse trouveras)
Proverbes 3:5;SKN;65-0120;25;VALIDE;CONCEPT;chapitre résolu v5 (4 mots: confie intelligence leternel tappuie)
Proverbes 3:6;SKN;65-0120;25;VALIDE;CONCEPT;chapitre résolu v6 (5 mots: connais dirigera sentiers tes voies)
Proverbes 3:17;SKN;65-0120;25;VALIDE;CONCEPT;chapitre résolu v17 (3 mots: paix sentiers voies)
Proverbes 3:19;SKN;65-0120;25;VALIDE;CONCEPT;chapitre résolu v19 (3 mots: cieux leternel sagesse)
Proverbes 3:26;SKN;65-0120;25;VALIDE;CONCEPT;chapitre résolu v26 (3 mots: confiance detre leternel)
Proverbes 3:1;SKN;65-0120;25;EXACT;CONCEPT;fils noublie enseignement garde mes commandements [couverture 6/7]
Galates 1:8;VGR;57-0901M;99;VALIDE;CONCEPT;ange venu ciel quil soit anatheme
Galates 1:8;VGR;62-0204;118;EXACT;CONCEPT;ange ciel quil soit anatheme [couverture 5/11]
Galates 1:8;VGR;65-0120;176;VALIDE;CONCEPT;ange venu ciel quil soit anatheme
Jean 10:4;VGR;65-0120;54;VALIDE;CONCEPT;chapitre résolu v4 (3 mots: brebis connaissent voix)
Jean 10:5;VGR;65-0120;54;VALIDE;CONCEPT;chapitre résolu v5 (4 mots: connaissent etranger suivront voix)
Luc 17:30;VGR;65-0120;126;PARTIEL;CONCEPT;commencé, pas achevé — meme jour
Proverbes 3:1;VGR;65-0120;29;VALIDE;CONCEPT;chapitre résolu v1 (4 mots: commandements enseignement garde noublie)
Proverbes 3:3;VGR;65-0120;29;VALIDE;CONCEPT;chapitre résolu v3 (4 mots: cou ecris lie tabandonnent)
Proverbes 3:5;VGR;65-0120;29;VALIDE;CONCEPT;chapitre résolu v5 (4 mots: confie intelligence leternel tappuie)
Proverbes 3:19;VGR;65-0120;29;VALIDE;CONCEPT;chapitre résolu v19 (3 mots: leternel lintelligence sagesse)
Proverbes 3:1;VGR;65-0120;29;EXACT;CONCEPT;fils noublie enseignement cur garde mes commandements [couverture 7/7]
Hebreux 11:1;SKN;61-0213;47;VALIDE;CONCEPT;chapitre résolu v1 (3 mots: celles espere voit)
Hebreux 11:29;SKN;61-0213;47;VALIDE;CONCEPT;chapitre résolu v29 (3 mots: mer rouge traverserent)
Hebreux 11:37;SKN;61-0213;47;VALIDE;CONCEPT;chapitre résolu v37 (3 mots: brebis scies vetus)
Jean 5:24;SKN;61-0213;22;VALIDE;CONCEPT;verite dis celui entend parole croit envoye vie
Marc 11:22;SKN;61-0213;21;VALIDE;CONCEPT;jesus foi dieu
Galates 3:16;SKN;57-0915M;541;EXACT;CONCEPT;abraham promesses ont faites plusieurs seul christ [couverture 7/14]
Jean 5:24;SKN;57-0915M;557;EXACT;CONCEPT;celui parole croit envoye vie eternelle jugement passe [couverture 9/14]
Galates 3:16;VGR;57-0915M;541;EXACT;CONCEPT;cest abraham promesses ont faites plusieurs dun seul [couverture 9/14]
Jean 5:24;VGR;57-0915M;557;EXACT;CONCEPT;celui entend parole croit envoye vie eternelle jugement [couverture 10/14]
Galates 5:22;SKN;60-0805;10;VALIDE;CONCEPT;chapitre résolu v22 (6 mots: bonte fruit joie lamour longanimite paix)
Galates 5:22;VGR;57-0417;59;VALIDE;CONCEPT;chapitre résolu v22 (6 mots: bienveillance bonte joie lamour longanimite paix)
Galates 5:22;SKN;57-0325;12;VALIDE;CONCEPT;fruit lesprit lamour joie paix bonte
Jean 5:19;SKN;57-0325;86;EXACT;CONCEPT;jesus dis rien lui meme quil chose pere [couverture 6/14]
Jean 5:24;SKN;57-0325;24;EXACT;CONCEPT;dis celui entend parole croit envoye vie eternelle [couverture 11/14]
Genese 1:26;SKN;55-0116A;35;VALIDE;CONCEPT;chapitre résolu v26 (6 mots: betail faisons image mer poissons selon)
Genese 1:11;SKN;61-0216;18;VALIDE;CONCEPT;chapitre résolu v11 (4 mots: espece fut selon semence)
Genese 1:12;SKN;61-0216;18;VALIDE;CONCEPT;chapitre résolu v12 (3 mots: espece selon semence)
Genese 1:21;SKN;61-0216;18;VALIDE;CONCEPT;chapitre résolu v21 (3 mots: espece grands selon)
Genese 1:24;SKN;61-0216;18;VALIDE;CONCEPT;chapitre résolu v24 (4 mots: betes espece fut selon)
Genese 1:25;SKN;61-0216;18;VALIDE;CONCEPT;chapitre résolu v25 (4 mots: betes espece reptile selon)
Genese 3:1;SKN;61-0216;18;VALIDE;CONCEPT;serpent etait ruse animal champs dieu avait
Genese 4:15;SKN;61-0216;18;VALIDE;CONCEPT;lui cest pourquoi cain sera
Hebreux 11:4;SKN;61-0216;32;VALIDE;CONCEPT;chapitre résolu v4 (8 mots: abel cain detre excellent offrit rendant sacrifice temoignage)
Hebreux 11:5;SKN;61-0216;32;VALIDE;CONCEPT;chapitre résolu v5 (3 mots: davoir fut temoignage)
Matthieu 16:17;SKN;61-0216;31;VALIDE;CONCEPT;chapitre résolu v17 (5 mots: chair cieux revele simon tont)
Matthieu 16:23;SKN;61-0216;31;VALIDE;CONCEPT;chapitre résolu v23 (3 mots: arriere pensees satan)
Matthieu 24:20;SKN;61-0216;50;VALIDE;CONCEPT;chapitre résolu v20 (5 mots: fuite hiver nait priez sabbat)
Genese 12:4;SKN;61-0416;24;VALIDE;CONCEPT;chapitre résolu v4 (3 mots: abram leternel sen)
Genese 14:22;SKN;61-0416;18;VALIDE;CONCEPT;jai leve main leternel dieu
Genese 15:2;SKN;61-0416;43;VALIDE;CONCEPT;chapitre résolu v2 (3 mots: damas eliezer men)
Genese 15:3;SKN;61-0416;43;VALIDE;CONCEPT;chapitre résolu v3 (3 mots: heritier mas posterite)
Genese 15:9;SKN;61-0416;43;VALIDE;CONCEPT;chapitre résolu v9 (4 mots: chevre genisse pigeon tourterelle)
Genese 15:12;SKN;61-0416;50;VALIDE;CONCEPT;chapitre résolu v12 (3 mots: profond soleil sommeil)
Genese 15:17;SKN;61-0416;50;VALIDE;CONCEPT;chapitre résolu v17 (5 mots: eut fournaise fumante passa soleil)
